Date,Open,High,Low,Close,Adj Close,Volume
2019-03-06,56.209999,56.660000,53.240002,53.299999,53.299999,2608300
2019-03-07,53.139999,53.139999,52.080002,52.790001,52.790001,1613100
2019-03-08,52.320000,53.240002,51.450001,51.680000,51.680000,951900
2019-03-11,52.930000,53.669998,51.950001,53.070000,53.070000,1242500
2019-03-12,52.540001,53.480000,52.110001,52.810001,52.810001,1132900
2019-03-13,53.099998,54.889999,53.020000,54.770000,54.770000,1409900
2019-03-14,55.130001,56.270000,55.020000,55.150002,55.150002,1106300
2019-03-15,55.770000,56.189999,54.090000,54.200001,54.200001,1564100
2019-03-18,53.990002,54.040001,52.529999,52.849998,52.849998,1066600
2019-03-19,52.849998,54.380001,52.849998,53.700001,53.700001,694600
2019-03-20,53.560001,53.700001,52.250000,52.599998,52.599998,788500
2019-03-21,52.680000,54.150002,52.540001,53.990002,53.990002,574200
2019-03-22,53.990002,54.320000,52.360001,53.049999,53.049999,1463400
2019-03-25,53.049999,53.340000,51.520000,51.549999,51.549999,1360100
2019-03-26,52.680000,52.939999,52.009998,52.450001,52.450001,883200
2019-03-27,52.290001,53.889999,52.290001,53.209999,53.209999,959400
2019-03-28,53.430000,53.939999,51.049999,51.750000,51.750000,1523600
2019-03-29,51.810001,53.340000,51.459999,52.860001,52.860001,992400
2019-04-01,53.430000,54.230000,52.880001,53.230000,53.230000,836600
2019-04-02,53.970001,54.389999,52.750000,53.820000,53.820000,854900
2019-04-03,54.160000,54.709999,53.790001,54.279999,54.279999,680600
2019-04-04,54.009998,54.439999,52.840000,54.299999,54.299999,546500
2019-04-05,54.369999,54.540001,53.619999,54.439999,54.439999,800300
2019-04-08,53.490002,54.990002,53.369999,54.700001,54.700001,685900
2019-04-09,54.020000,55.099998,54.020000,54.810001,54.810001,747900
2019-04-10,55.500000,57.009998,55.400002,56.840000,56.840000,1386100
2019-04-11,56.639999,58.430000,56.439999,56.919998,56.919998,1216200
2019-04-12,57.090000,57.549999,55.360001,56.220001,56.220001,1275500
2019-04-15,55.650002,56.459999,54.849998,55.169998,55.169998,653000
2019-04-16,55.459999,55.580002,54.619999,54.980000,54.980000,470100
2019-04-17,55.500000,55.700001,54.689999,55.560001,55.560001,726800
2019-04-18,55.450001,56.189999,54.570000,56.189999,56.189999,942000
2019-04-22,55.770000,56.189999,55.000000,55.650002,55.650002,891600
2019-04-23,55.840000,57.700001,55.549999,57.490002,57.490002,1208800
2019-04-24,57.750000,58.549999,57.509998,58.299999,58.299999,1481700
2019-04-25,52.599998,54.139999,50.000000,52.880001,52.880001,3954800
2019-04-26,53.000000,55.270000,52.509998,52.700001,52.700001,2103800
2019-04-29,52.700001,54.290001,52.700001,53.790001,53.790001,1496300
2019-04-30,53.090000,54.980000,53.090000,54.380001,54.380001,1273700
2019-05-01,54.340000,54.549999,52.480000,52.560001,52.560001,1295000
2019-05-02,52.689999,53.299999,51.860001,52.520000,52.520000,1333700
2019-05-03,52.660000,52.889999,51.720001,52.500000,52.500000,800300
2019-05-06,51.430000,52.330002,51.279999,51.560001,51.560001,621000
2019-05-07,51.180000,51.389999,49.709999,50.770000,50.770000,851700
2019-05-08,50.590000,50.750000,49.810001,49.900002,49.900002,819900
2019-05-09,49.549999,49.790001,48.599998,49.419998,49.419998,655400
2019-05-10,49.049999,49.790001,48.150002,49.660000,49.660000,670500
2019-05-13,48.500000,48.830002,47.500000,47.810001,47.810001,587000
2019-05-14,47.910000,48.660000,47.540001,48.209999,48.209999,553500
2019-05-15,47.779999,48.639999,47.509998,48.470001,48.470001,701000
2019-05-16,48.349998,49.419998,48.040001,48.529999,48.529999,547900
2019-05-17,47.990002,48.639999,47.470001,47.639999,47.639999,651300
2019-05-20,46.950001,47.459999,46.279999,47.029999,47.029999,505000
2019-05-21,47.410000,48.830002,47.110001,48.770000,48.770000,1061300
2019-05-22,48.700001,48.930000,47.849998,47.939999,47.939999,749900
2019-05-23,47.650002,48.689999,47.520000,48.299999,48.299999,1069600
2019-05-24,48.290001,48.439999,47.150002,47.200001,47.200001,551300
2019-05-28,47.080002,47.689999,46.779999,46.900002,46.900002,900200
2019-05-29,46.680000,46.880001,46.169998,46.759998,46.759998,575700
2019-05-30,46.689999,47.480000,46.360001,47.020000,47.020000,642100
2019-05-31,46.520000,46.680000,45.950001,46.080002,46.080002,521500
2019-06-03,45.970001,47.490002,45.849998,47.220001,47.220001,978000
2019-06-04,47.720001,49.450001,47.509998,49.330002,49.330002,901200
2019-06-05,49.610001,50.560001,49.459999,50.430000,50.430000,819500
2019-06-06,49.349998,50.410000,49.220001,49.939999,49.939999,1173400
2019-06-07,50.580002,50.720001,49.009998,49.119999,49.119999,559100
2019-06-10,49.349998,49.939999,49.000000,49.060001,49.060001,298500
2019-06-11,49.799999,49.849998,49.029999,49.669998,49.669998,492200
2019-06-12,49.430000,50.250000,49.430000,49.680000,49.680000,468400
2019-06-13,49.660000,51.869999,49.599998,51.400002,51.400002,781000
2019-06-14,51.689999,51.700001,49.820000,50.320000,50.320000,727700
2019-06-17,50.250000,50.250000,49.540001,49.990002,49.990002,434600
2019-06-18,49.900002,50.880001,49.759998,50.560001,50.560001,540700
2019-06-19,50.790001,50.990002,49.480000,49.630001,49.630001,590600
2019-06-20,49.939999,50.200001,47.919998,48.680000,48.680000,785600
2019-06-21,48.200001,49.029999,47.639999,47.740002,47.740002,806400
2019-06-24,48.299999,48.299999,46.860001,47.580002,47.580002,1018000
2019-06-25,47.680000,48.650002,46.939999,46.959999,46.959999,853200
2019-06-26,46.939999,47.389999,45.919998,45.950001,45.950001,1034800
2019-06-27,46.380001,47.459999,46.290001,46.950001,46.950001,1885300
2019-06-28,47.110001,48.349998,47.000000,47.730000,47.730000,3519300
2019-07-01,48.230000,48.980000,47.810001,48.939999,48.939999,841900
2019-07-02,49.000000,49.599998,48.599998,48.900002,48.900002,982900
2019-07-03,49.279999,51.060001,49.099998,50.470001,50.470001,558700
2019-07-05,50.150002,51.070000,50.150002,50.869999,50.869999,602500
2019-07-08,51.000000,51.779999,50.779999,51.689999,51.689999,800800
2019-07-09,51.320000,51.709999,50.080002,50.770000,50.770000,628900
2019-07-10,51.240002,51.840000,50.549999,51.410000,51.410000,494000
2019-07-11,51.529999,52.419998,51.290001,52.220001,52.220001,962400
2019-07-12,51.980000,52.470001,50.419998,50.810001,50.810001,1675100
2019-07-15,50.770000,51.259998,50.520000,50.910000,50.910000,901700
2019-07-16,50.790001,52.220001,50.790001,51.419998,51.419998,871100
2019-07-17,51.020000,51.590000,50.509998,50.650002,50.650002,671900
2019-07-18,50.779999,51.279999,50.619999,51.279999,51.279999,555600
2019-07-19,51.110001,51.599998,50.770000,50.889999,50.889999,730900
2019-07-22,51.240002,52.540001,51.009998,52.380001,52.380001,902500
2019-07-23,52.580002,53.860001,52.500000,53.720001,53.720001,993000
2019-07-24,53.650002,55.209999,53.500000,55.049999,55.049999,1346200
2019-07-25,46.250000,46.650002,42.000000,42.009998,42.009998,10738100
2019-07-26,42.509998,44.090000,42.500000,43.560001,43.560001,3779700
2019-07-29,43.389999,43.830002,41.740002,42.369999,42.369999,2822900
2019-07-30,42.270000,42.340000,41.580002,42.189999,42.189999,1351900
2019-07-31,42.029999,43.099998,41.619999,42.430000,42.430000,1707800
2019-08-01,42.689999,43.290001,41.990002,42.369999,42.369999,1194700
2019-08-02,41.930000,42.450001,41.750000,42.110001,42.110001,890100
2019-08-05,41.590000,42.119999,40.410000,41.360001,41.360001,1381300
2019-08-06,41.700001,41.900002,40.849998,41.299999,41.299999,747600
2019-08-07,40.599998,41.299999,40.290001,40.799999,40.799999,717700
2019-08-08,40.919998,41.169998,40.470001,40.830002,40.830002,968300
2019-08-09,40.500000,40.810001,39.740002,39.970001,39.970001,1006900
2019-08-12,39.560001,39.639999,38.869999,39.009998,39.009998,813800
2019-08-13,38.880001,39.919998,38.610001,38.939999,38.939999,722400
2019-08-14,38.150002,38.240002,37.200001,37.470001,37.470001,986000
2019-08-15,37.419998,37.910000,37.110001,37.310001,37.310001,634800
2019-08-16,37.590000,38.439999,37.400002,38.400002,38.400002,534700
2019-08-19,38.980000,39.180000,37.110001,38.590000,38.590000,509000
2019-08-20,38.560001,38.820000,38.299999,38.599998,38.599998,404300
2019-08-21,38.599998,38.799999,38.340000,38.520000,38.520000,516700
2019-08-22,38.919998,39.130001,38.490002,38.799999,38.799999,736100
2019-08-23,38.590000,39.230000,37.610001,37.730000,37.730000,666300
2019-08-26,38.060001,38.150002,37.290001,37.549999,37.549999,622500
2019-08-27,37.619999,37.669998,36.000000,36.029999,36.029999,1239900
2019-08-28,36.000000,37.150002,35.889999,36.980000,36.980000,828100
2019-08-29,37.299999,37.889999,37.299999,37.810001,37.810001,488900
2019-08-30,38.139999,38.380001,37.459999,37.540001,37.540001,807600
2019-09-03,36.900002,36.919998,35.919998,36.090000,36.090000,1166900
2019-09-04,36.380001,36.400002,35.090000,36.130001,36.130001,1567600
2019-09-05,36.340000,37.520000,36.270000,37.320000,37.320000,825200
2019-09-06,37.750000,37.779999,36.950001,37.060001,37.060001,706600
2019-09-09,35.590000,36.270000,34.529999,36.139999,36.139999,2769100
2019-09-10,36.020000,37.910000,35.650002,37.880001,37.880001,1204000
2019-09-11,38.130001,38.990002,37.689999,38.750000,38.750000,1172200
2019-09-12,38.759998,39.000000,38.150002,38.270000,38.270000,765800
2019-09-13,39.080002,39.580002,38.549999,38.759998,38.759998,872300
2019-09-16,37.490002,38.709999,37.320000,38.380001,38.380001,767200
2019-09-17,38.020000,39.360001,37.880001,38.689999,38.689999,944300
2019-09-18,38.540001,38.799999,37.750000,38.290001,38.290001,1301400
2019-09-19,38.290001,38.410000,37.700001,37.919998,37.919998,1037400
2019-09-20,37.939999,38.380001,37.669998,38.029999,38.029999,919000
2019-09-23,36.910000,37.509998,36.650002,37.259998,37.259998,1149200
2019-09-24,37.619999,37.619999,36.160000,36.529999,36.529999,797100
2019-09-25,37.119999,37.349998,36.700001,36.950001,36.950001,802200
2019-09-26,37.080002,37.119999,36.360001,37.020000,37.020000,526600
2019-09-27,37.290001,37.590000,36.169998,36.310001,36.310001,616600
2019-09-30,36.500000,36.700001,35.959999,36.299999,36.299999,819800
